Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:41:28 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  17-Hydroxyprogesterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
50,50,20250804-hormore-8,1038,1038,,,,,,,,,
51,51,20250804-hormore-9,1149,1149,,,,0,,,,,
52,52,20250804-hormore-10,1154,1154,,,,,,,,,
53,53,20250804-hormore-11,1156,1156,,,,,,,,,
54,54,20250804-hormore-12,1162,1162,,,,,,,,,
55,55,20250804-hormore-13,1165,1165,,,,,,,,,
56,56,20250804-hormore-14,1166,1166,,,,,,,,,
57,57,20250804-hormore-15,1167,1167,,4.86,0,,,,,,bb
58,58,20250804-hormore-16,1168,1168,,4.89,0,,,,,,bb
59,59,20250804-hormore-17,1169,1169,,,,,,,,,
60,60,20250804-hormore-18,1170,1170,,,,,,,,,
61,61,20250804-hormore-19,1172,1172,,4.77,0,0,0.809,117.704,,,bb
62,62,20250804-hormore-20,1173,1173,,,,0,,,,,
63,63,20250804-hormore-21,1175,1175,,,,0,,,,,
64,64,20250804-hormore-22,1177,1177,,,,,,,,,
65,65,20250804-hormore-23,1178,1178,,,,0,,,,,
66,66,20250804-hormore-24,1180,1180,,,,0,,,,,
67,67,20250804-hormore-25,1181,1181,,,,,,,,,
68,68,20250804-hormore-26,1182,1182,,,,0,,,,,
69,69,20250804-hormore-27,1185,1185,,4.83,0,0,0.476,71.639,,,bb
70,70,20250804-hormore-28,1188,1188,,,,,,,,,
71,71,20250804-hormore-29,1189,1189,,,,,,,,,
72,72,20250804-hormore-30,1190,1190,,,,,,,,,
73,73,20250804-hormore-31,1195,1195,,,,0,,,,,
74,74,20250804-hormore-32,1196,1196,,,,,,,,,
75,75,20250804-hormore-33,1202,1202,,,,0,,,,,
76,76,20250804-hormore-34,1205,1205,,,,,,,,,
77,77,20250804-hormore-35,1206,1206,,,,,,,,,
78,78,20250804-hormore-36,1207,1207,,,,0,,,,,
79,79,20250804-hormore-37,1208,1208,,,,0,,,,,
80,80,20250804-hormore-38,1209,1209,,,,,,,,,
81,81,20250804-hormore-39,1210,1210,,,,,,,,,
82,82,20250804-hormore-40,1212,1212,,,,0,,,,,
83,83,20250804-hormore-41,1214,1214,,,,0,,,,,
84,84,20250804-hormore-42,1216,1216,,,,,,,,,
85,85,20250804-hormore-43,1217,1217,,,,,,,,,
86,86,20250804-hormore-44,1218,1218,,,,,,,,,
87,87,20250804-hormore-45,1221,1221,,,,,,,,,
88,88,20250805-hormore-1,1222,1222,,4.86,0,,,,,,bb
89,89,20250805-hormore-2,1223,1223,,4.77,0,,,,,,bb
90,90,20250805-hormore-3,1224,1224,,,,,,,,,
91,91,20250805-hormore-4,1226,1226,,,,0,,,,,
92,92,20250805-hormore-5,1227,1227,,,,,,,,,
93,93,20250805-hormore-6,1228,1228,,,,,,,,,
94,94,20250805-hormore-7,1231,1231,,,,,,,,,
95,95,20250804-hormore-8,1038,1038,,,,,,,,,
,,,,,,,,,,,,,
Compound 12:  Estriol,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.01,,,0,,,,Standard,
2,2,20250805-COL-05,s2,s2,0.02,2.33,0,0,0.833,,,Standard,bbI
3,3,20250805-COL-06,s3,s3,0.1,2.37,0,,,,,Standard,bb
4,4,20250805-COL-07,s4,s4,0.4,2.38,0,0,1.04,,,Standard,bbI
5,5,20250805-COL-08,s5,s5,2,2.34,0,0,5.15,,,Standard,bbI
6,6,20250805-COL-09,s6,s6,10,2.36,1,1,1.31,,,Standard,bbI
7,7,20250805-COL-10,s7,s7,20,2.35,5,2,2.23,,,Standard,bbI
8,8,20250805-COL-11,q1,q1,0.035,2.41,0,0,0.298,0.653,1767,QC,bb
9,9,20250805-COL-12,q2,q2,15,2.35,2,0,56.9,,,QC,bbI
10,10,20250802-hormore-50,1075,1075,,2.33,0,0,0.747,0.093,,,bb
11,11,20250802-hormore-51,1076,1076,,,,0,,,,,
12,12,20250802-hormore-52,1077,1077,,,,0,,,,,
13,13,20250802-hormore-53,1079,1079,,,,0,,,,,
14,14,20250802-hormore-54,1080,1080,,,,0,,,,,
15,15,20250802-hormore-55,1083,1083,,,,,,,,,
16,16,20250802-hormore-56,1084,1084,,2.36,0,0,0.285,0.669,,,bb
17,17,20250802-hormore-57,1087,1087,,2.3,0,,,,,,bb
18,18,20250802-hormore-58,1090,1090,,,,0,,,,,
19,19,20250802-hormore-59,1092,1092,,,,0,,,,,
20,20,20250802-hormore-60,1093,1093,,,,0,,,,,
21,21,20250802-hormore-61,1094,1094,,,,,,,,,
22,22,20250802-hormore-62,1095,1095,,2.32,0,,,,,,bb
23,23,20250802-hormore-63,1096,1096,,,,0,,,,,
24,24,20250802-hormore-64,1097,1097,,,,0,,,,,
25,25,20250803-hormore-1,1098,1098,,2.33,0,0,4.68,,,,bbI
26,26,20250803-hormore-2,1099,1099,,2.3,0,0,0.964,,,,bbI
27,27,20250803-hormore-3,1100,1100,,2.43,0,,,,,,bb
28,28,20250803-hormore-4,1102,1102,,2.36,0,0,0.351,0.587,,,bb
29,29,20250803-hormore-5,1105,1105,,2.41,0,0,1.81,,,,bbI
30,30,20250803-hormore-6,1106,1106,,2.37,0,0,0.532,0.362,,,bb
31,31,20250803-hormore-7,1107,1107,,,,,,,,,
32,32,20250803-hormore-8,1108,1108,,2.33,0,,,,,,bb
33,33,20250803-hormore-9,1109,1109,,,,0,,,,,
34,34,20250803-hormore-10,1111,1111,,2.34,0,0,4,,,,bbI
35,35,20250803-hormore-11,1112,1112,,2.39,0,0,0.783,0.048,,,bb
36,36,20250803-hormore-12,1113,1113,,,,0,,,,,
37,37,20250803-hormore-13,1116,1116,,2.33,0,0,2.42,,,,bbI
38,38,20250803-hormore-14,1118,1118,,2.32,0,0,4.29,,,,bbI
39,39,20250803-hormore-15,1124,1124,,,,0,,,,,
40,40,20250803-hormore-16,1125,1125,,2.37,0,0,0.425,0.495,,,bb
41,41,20250803-hormore-17,1134,1134,,2.42,0,0,1.24,,,,bbI
42,42,20250803-hormore-18,1135,1135,,2.4,0,0,1,,,,bbI
43,43,20250804-hormore-1,1137,1137,,2.36,0,,,,,,bb
44,44,20250804-hormore-2,1138,1138,,,,0,,,,,
45,45,20250804-hormore-3,1141,1141,,2.3,0,,,,,,bb
46,46,20250804-hormore-4,1142,1142,,,,,,,,,
47,47,20250804-hormore-5,1143,1143,,2.35,0,0,1.64,,,,bbI
48,48,20250804-hormore-6,1144,1144,,2.29,0,0,0.0986,0.902,,,bb
49,49,20250804-hormore-7,1146,1146,,,,0,,,,,
50,50,20250804-hormore-8,1038,1038,,,,0,,,,,
51,51,20250804-hormore-9,1149,1149,,2.4,0,,,,,,bb
52,52,20250804-hormore-10,1154,1154,,,,0,,,,,
53,53,20250804-hormore-11,1156,1156,,2.37,0,0,0.17,0.813,,,bb
54,54,20250804-hormore-12,1162,1162,,,,0,,,,,
55,55,20250804-hormore-13,1165,1165,,2.4,0,0,0.611,0.263,,,bb
56,56,20250804-hormore-14,1166,1166,,,,0,,,,,
57,57,20250804-hormore-15,1167,1167,,2.34,0,,,,,,bb
58,58,20250804-hormore-16,1168,1168,,,,,,,,,
59,59,20250804-hormore-17,1169,1169,,,,,,,,,
60,60,20250804-hormore-18,1170,1170,,2.33,0,,,,,,bb
61,61,20250804-hormore-19,1172,1172,,,,,,,,,
62,62,20250804-hormore-20,1173,1173,,2.41,0,0,1.05,,,,bbI
63,63,20250804-hormore-21,1175,1175,,2.33,0,0,0.919,,,,bbI
64,64,20250804-hormore-22,1177,1177,,,,0,,,,,
65,65,20250804-hormore-23,1178,1178,,2.41,0,0,0.948,,,,bbI
66,66,20250804-hormore-24,1180,1180,,,,0,,,,,
67,67,20250804-hormore-25,1181,1181,,,,,,,,,
68,68,20250804-hormore-26,1182,1182,,2.32,0,0,0.709,0.14,,,bb
69,69,20250804-hormore-27,1185,1185,,2.29,0,,,,,,bb
70,70,20250804-hormore-28,1188,1188,,2.38,0,0,2.61,,,,bbI
71,71,20250804-hormore-29,1189,1189,,2.35,0,0,0.787,0.043,,,bb
72,72,20250804-hormore-30,1190,1190,,2.34,0,0,0.836,,,,bbI
73,73,20250804-hormore-31,1195,1195,,,,,,,,,
74,74,20250804-hormore-32,1196,1196,,2.39,0,,,,,,bb
75,75,20250804-hormore-33,1202,1202,,2.4,0,,,,,,bb
76,76,20250804-hormore-34,1205,1205,,2.42,0,,,,,,bb
77,77,20250804-hormore-35,1206,1206,,,,,,,,,
78,78,20250804-hormore-36,1207,1207,,2.31,0,0,0.75,0.089,,,bb
79,79,20250804-hormore-37,1208,1208,,2.37,0,,,,,,bb
80,80,20250804-hormore-38,1209,1209,,,,0,,,,,
81,81,20250804-hormore-39,1210,1210,,,,,,,,,
82,82,20250804-hormore-40,1212,1212,,2.41,0,0,0.833,,,,bbI
83,83,20250804-hormore-41,1214,1214,,,,,,,,,
84,84,20250804-hormore-42,1216,1216,,2.38,0,0,1.7,,,,bbI
85,85,20250804-hormore-43,1217,1217,,2.37,0,,,,,,bb
86,86,20250804-hormore-44,1218,1218,,2.39,0,0,1.88,,,,bbI
87,87,20250804-hormore-45,1221,1221,,2.33,0,,,,,,bb
88,88,20250805-hormore-1,1222,1222,,,,0,,,,,
89,89,20250805-hormore-2,1223,1223,,2.37,0,,,,,,bb
90,90,20250805-hormore-3,1224,1224,,,,0,,,,,
91,91,20250805-hormore-4,1226,1226,,2.36,0,,,,,,bb
92,92,20250805-hormore-5,1227,1227,,2.28,0,0,0.42,0.501,,,bb
93,93,20250805-hormore-6,1228,1228,,2.34,0,,,,,,bb
94,94,20250805-hormore-7,1231,1231,,2.35,0,,,,,,bb
95,95,20250804-hormore-8,1038,1038,,,,0,,,,,
,,,,,,,,,,,,,
Compound 13:  17-Hydroxypregnenolone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.2,,,,,,,Standard,
2,2,20250805-COL-05,s2,s2,0.4,6.18,0,,,,,Standard,bb
3,3,20250805-COL-06,s3,s3,1,,,0,,,,Standard,
4,4,20250805-COL-07,s4,s4,2,6.13,0,1,0.278,5.718,185.9,Standard,bbX
5,5,20250805-COL-08,s5,s5,10,6.14,17,15,1.19,23.211,132.1,Standard,bb
6,6,20250805-COL-09,s6,s6,50,6.13,388,311,1.25,24.373,-51.3,Standard,bb
7,7,20250805-COL-10,s7,s7,100,6.13,1778,1462,1.22,23.716,-76.3,Standard,bb
8,8,20250805-COL-11,q1,q1,0.7,6.17,0,0,0.925,18.13,2490,QC,bb
9,9,20250805-COL-12,q2,q2,75,6.14,788,631,1.25,24.333,-67.6,QC,bb
10,10,20250802-hormore-50,1075,1075,,6.08,0,,,,,,bb
11,11,20250802-hormore-51,1076,1076,,,,0,,,,,
12,12,20250802-hormore-52,1077,1077,,,,0,,,,,
13,13,20250802-hormore-53,1079,1079,,6.16,0,0,0.495,9.886,,,bb
14,14,20250802-hormore-54,1080,1080,,6.12,0,0,3.31,63.828,,,bb
15,15,20250802-hormore-55,1083,1083,,6.1,1,,,,,,bb
16,16,20250802-hormore-56,1084,1084,,6.2,0,0,0.327,6.659,,,bb
17,17,20250802-hormore-57,1087,1087,,,,,,,,,
18,18,20250802-hormore-58,1090,1090,,6.14,0,,,,,,bb
19,19,20250802-hormore-59,1092,1092,,6.21,0,0,1.53,29.802,,,bb
20,20,20250802-hormore-60,1093,1093,,6.14,0,0,3.93,75.76,,,bb
21,21,20250802-hormore-61,1094,1094,,6.12,0,,,,,,bb
22,22,20250802-hormore-62,1095,1095,,,,,,,,,
23,23,20250802-hormore-63,1096,1096,,6.18,0,,,,,,bb
24,24,20250802-hormore-64,1097,1097,,6.14,0,,,,,,bb
25,25,20250803-hormore-1,1098,1098,,,,0,,,,,
26,26,20250803-hormore-2,1099,1099,,6.13,0,,,,,,bb
27,27,20250803-hormore-3,1100,1100,,6.21,0,0,0.744,14.653,,,bb
28,28,20250803-hormore-4,1102,1102,,6.11,0,,,,,,bb
29,29,20250803-hormore-5,1105,1105,,6.12,0,,,,,,bb
30,30,20250803-hormore-6,1106,1106,,6.13,0,0,0.185,3.927,,,bb
31,31,20250803-hormore-7,1107,1107,,,,0,,,,,
32,32,20250803-hormore-8,1108,1108,,,,,,,,,
33,33,20250803-hormore-9,1109,1109,,6.14,0,0,0.952,18.655,,,bb
34,34,20250803-hormore-10,1111,1111,,6.08,0,,,,,,bb
35,35,20250803-hormore-11,1112,1112,,,,0,,,,,
36,36,20250803-hormore-12,1113,1113,,6.14,2,2,0.866,16.996,,,bb
37,37,20250803-hormore-13,1116,1116,,6.13,0,1,0.662,13.077,,,bb
38,38,20250803-hormore-14,1118,1118,,6.13,0,,,,,,bb
39,39,20250803-hormore-15,1124,1124,,6.1,0,,,,,,bb
40,40,20250803-hormore-16,1125,1125,,6.12,0,0,1.46,28.415,,,bb
41,41,20250803-hormore-17,1134,1134,,,,0,,,,,
42,42,20250803-hormore-18,1135,1135,,,,,,,,,
43,43,20250804-hormore-1,1137,1137,,6.08,1,0,3.73,72.014,,,bb
44,44,20250804-hormore-2,1138,1138,,6.08,0,,,,,,bb
45,45,20250804-hormore-3,1141,1141,,6.12,0,,,,,,bb
46,46,20250804-hormore-4,1142,1142,,6.13,1,0,15.9,305.506,,,bb
47,47,20250804-hormore-5,1143,1143,,6.09,0,0,0.333,6.777,,,bb
48,48,20250804-hormore-6,1144,1144,,6.1,0,1,0.802,15.766,,,bb
49,49,20250804-hormore-7,1146,1146,,6.14,0,0,1.63,31.561,,,bb
50,50,20250804-hormore-8,1038,1038,,6.11,5,2,1.92,37.316,,,bb
51,51,20250804-hormore-9,1149,1149,,,,,,,,,
52,52,20250804-hormore-10,1154,1154,,6.23,0,0,1.4,27.244,,,bb
53,53,20250804-hormore-11,1156,1156,,6.12,0,1,0.138,3.02,,,bb
54,54,20250804-hormore-12,1162,1162,,,,,,,,,
55,55,20250804-hormore-13,1165,1165,,,,,,,,,
56,56,20250804-hormore-14,1166,1166,,6.22,0,,,,,,bb
57,57,20250804-hormore-15,1167,1167,,6.08,0,0,0.962,18.835,,,bb
58,58,20250804-hormore-16,1168,1168,,,,0,,,,,
59,59,20250804-hormore-17,1169,1169,,6.18,0,0,1.07,20.898,,,bb
60,60,20250804-hormore-18,1170,1170,,,,0,,,,,
61,61,20250804-hormore-19,1172,1172,,,,0,,,,,
62,62,20250804-hormore-20,1173,1173,,,,0,,,,,
63,63,20250804-hormore-21,1175,1175,,,,,,,,,
64,64,20250804-hormore-22,1177,1177,,6.09,0,,,,,,bb
65,65,20250804-hormore-23,1178,1178,,6.12,0,0,2.14,41.356,,,bb
66,66,20250804-hormore-24,1180,1180,,6.17,0,,,,,,bb
67,67,20250804-hormore-25,1181,1181,,,,0,,,,,
68,68,20250804-hormore-26,1182,1182,,6.11,1,,,,,,bb
69,69,20250804-hormore-27,1185,1185,,6.11,1,1,1.48,28.765,,,bb
70,70,20250804-hormore-28,1188,1188,,,,0,,,,,
71,71,20250804-hormore-29,1189,1189,,6.11,0,,,,,,bb
72,72,20250804-hormore-30,1190,1190,,6.07,0,,,,,,bb
73,73,20250804-hormore-31,1195,1195,,6.15,0,0,1.02,20.028,,,bb
74,74,20250804-hormore-32,1196,1196,,,,0,,,,,
75,75,20250804-hormore-33,1202,1202,,6.13,0,1,0.516,10.275,,,bb
76,76,20250804-hormore-34,1205,1205,,6.15,0,0,0.948,18.572,,,bb
77,77,20250804-hormore-35,1206,1206,,,,,,,,,
78,78,20250804-hormore-36,1207,1207,,,,0,,,,,
79,79,20250804-hormore-37,1208,1208,,,,,,,,,
80,80,20250804-hormore-38,1209,1209,,6.19,0,0,0.973,19.046,,,bb
81,81,20250804-hormore-39,1210,1210,,6.12,0,0,0.211,4.425,,,bb
82,82,20250804-hormore-40,1212,1212,,,,,,,,,
83,83,20250804-hormore-41,1214,1214,,6.12,0,,,,,,bb
84,84,20250804-hormore-42,1216,1216,,6.13,0,1,0.452,9.061,,,bb
85,85,20250804-hormore-43,1217,1217,,6.21,0,,,,,,bb
86,86,20250804-hormore-44,1218,1218,,6.17,0,1,0.467,9.336,,,bb
87,87,20250804-hormore-45,1221,1221,,6.14,0,,,,,,bb
88,88,20250805-hormore-1,1222,1222,,6.25,0,0,0.854,16.772,,,bb
89,89,20250805-hormore-2,1223,1223,,,,,,,,,
90,90,20250805-hormore-3,1224,1224,,,,1,,,,,
91,91,20250805-hormore-4,1226,1226,,,,0,,,,,
92,92,20250805-hormore-5,1227,1227,,,,,,,,,
93,93,20250805-hormore-6,1228,1228,,,,0,,,,,
94,94,20250805-hormore-7,1231,1231,,,,,,,,,
95,95,20250804-hormore-8,1038,1038,,6.11,5,2,1.92,37.316,,,bb
,,,,,,,,,,,,,
Compound 14:  DHEAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,10,3.86,3,,3.19,33.702,237,Standard,MMX
2,2,20250805-COL-05,s2,s2,20,3.83,6,,5.82,40.752,103.8,Standard,bbX
3,3,20250805-COL-06,s3,s3,50,3.84,9,,9.38,50.296,0.6,Standard,MM
4,4,20250805-COL-07,s4,s4,100,3.84,27,,27.4,98.62,-1.4,Standard,MM
5,5,20250805-COL-08,s5,s5,500,3.85,179,,179,505.051,1,Standard,MM
6,6,20250805-COL-09,s6,s6,2500,3.85,554,,554,1509.806,-39.6,Standard,bbX
7,7,20250805-COL-10,s7,s7,5000,3.85,1852,,1850,4988.933,-0.2,Standard,bb
8,8,20250805-COL-11,q1,q1,35,3.85,5,,5.23,39.171,11.9,QC,MM
9,9,20250805-COL-12,q2,q2,3750,3.85,1190,,1190,3215.207,-14.3,QC,bb
10,10,20250802-hormore-50,1075,1075,,3.85,0,,0.242,25.808,,,bb
11,11,20250802-hormore-51,1076,1076,,3.65,0,,0.179,25.639,,,MM
12,12,20250802-hormore-52,1077,1077,,3.86,6,,5.66,40.337,,,bb
13,13,20250802-hormore-53,1079,1079,,3.91,0,,0.101,25.43,,,bb
14,14,20250802-hormore-54,1080,1080,,3.87,2,,1.98,30.477,,,bb
15,15,20250802-hormore-55,1083,1083,,3.85,10,,9.57,50.826,,,bb
16,16,20250802-hormore-56,1084,1084,,3.85,10,,10.1,52.151,,,bb
17,17,20250802-hormore-57,1087,1087,,3.83,11,,11,54.571,,,bb
18,18,20250802-hormore-58,1090,1090,,3.84,17,,17.3,71.47,,,bb
19,19,20250802-hormore-59,1092,1092,,3.85,9,,9.32,50.154,,,bb
20,20,20250802-hormore-60,1093,1093,,3.84,3,,3.17,33.643,,,bb
21,21,20250802-hormore-61,1094,1094,,3.84,7,,7.43,45.09,,,bb
22,22,20250802-hormore-62,1095,1095,,3.85,8,,8.14,46.972,,,bb
23,23,20250802-hormore-63,1096,1096,,3.84,21,,21.4,82.651,,,bb
24,24,20250802-hormore-64,1097,1097,,3.83,5,,5.25,39.238,,,MM
25,25,20250803-hormore-1,1098,1098,,3.85,32,,31.8,110.495,,,bb
26,26,20250803-hormore-2,1099,1099,,3.85,17,,16.6,69.792,,,bb
27,27,20250803-hormore-3,1100,1100,,3.85,50,,49.5,157.948,,,bb
28,28,20250803-hormore-4,1102,1102,,3.85,15,,15.1,65.75,,,bb
29,29,20250803-hormore-5,1105,1105,,3.85,7,,6.52,42.64,,,MM
30,30,20250803-hormore-6,1106,1106,,3.84,26,,25.7,94.006,,,bb
31,31,20250803-hormore-7,1107,1107,,3.85,17,,17.5,71.961,,,bb
32,32,20250803-hormore-8,1108,1108,,3.85,16,,16.2,68.532,,,bb
33,33,20250803-hormore-9,1109,1109,,3.85,23,,22.9,86.552,,,bb
34,34,20250803-hormore-10,1111,1111,,3.83,11,,11.4,55.708,,,MM
35,35,20250803-hormore-11,1112,1112,,3.84,6,,6.24,41.886,,,bb
36,36,20250803-hormore-12,1113,1113,,3.85,49,,48.6,155.431,,,bb
37,37,20250803-hormore-13,1116,1116,,3.85,9,,8.85,48.891,,,bb
38,38,20250803-hormore-14,1118,1118,,3.83,4,,4.28,36.638,,,MM
39,39,20250803-hormore-15,1124,1124,,3.85,13,,12.7,59.305,,,bb
40,40,20250803-hormore-16,1125,1125,,3.85,38,,38.2,127.472,,,bb
41,41,20250803-hormore-17,1134,1134,,3.83,43,,43.3,141.197,,,bb
42,42,20250803-hormore-18,1135,1135,,3.85,10,,9.56,50.789,,,bb
43,43,20250804-hormore-1,1137,1137,,3.85,22,,21.9,83.89,,,bb
44,44,20250804-hormore-2,1138,1138,,3.85,17,,17.1,71.106,,,MM
45,45,20250804-hormore-3,1141,1141,,3.84,4,,3.71,35.11,,,bb
46,46,20250804-hormore-4,1142,1142,,3.84,52,,51.6,163.61,,,bb
47,47,20250804-hormore-5,1143,1143,,3.84,14,,14.1,63.023,,,bb
48,48,20250804-hormore-6,1144,1144,,3.84,4,,3.78,35.3,,,MM
49,49,20250804-hormore-7,1146,1146,,3.82,14,,14,62.597,,,bb
50,50,20250804-hormore-8,1038,1038,,3.82,28,,28.3,100.971,,,bb
51,51,20250804-hormore-9,1149,1149,,3.83,6,,6.46,42.473,,,bb
52,52,20250804-hormore-10,1154,1154,,3.84,9,,8.96,49.178,,,bb
53,53,20250804-hormore-11,1156,1156,,3.84,10,,10.5,53.188,,,MM
54,54,20250804-hormore-12,1162,1162,,3.84,41,,41.4,136.026,,,bb
55,55,20250804-hormore-13,1165,1165,,3.85,5,,4.89,38.281,,,MM
56,56,20250804-hormore-14,1166,1166,,3.85,9,,8.59,48.194,,,bb
57,57,20250804-hormore-15,1167,1167,,3.83,14,,14.1,62.825,,,bb
58,58,20250804-hormore-16,1168,1168,,3.85,6,,5.92,41.039,,,bb
59,59,20250804-hormore-17,1169,1169,,3.83,34,,33.8,115.795,,,bb
60,60,20250804-hormore-18,1170,1170,,3.82,9,,9.29,50.054,,,bb
61,61,20250804-hormore-19,1172,1172,,3.85,13,,12.8,59.399,,,bb
62,62,20250804-hormore-20,1173,1173,,3.83,4,,4.27,36.6,,,bb
63,63,20250804-hormore-21,1175,1175,,3.83,34,,34,116.318,,,bb
64,64,20250804-hormore-22,1177,1177,,3.83,57,,56.7,177.228,,,bb
65,65,20250804-hormore-23,1178,1178,,3.83,62,,62.5,192.566,,,bb
66,66,20250804-hormore-24,1180,1180,,3.84,25,,24.9,92.015,,,bb
67,67,20250804-hormore-25,1181,1181,,3.82,3,,3.06,33.348,,,bb
68,68,20250804-hormore-26,1182,1182,,3.83,20,,19.5,77.547,,,bb
69,69,20250804-hormore-27,1185,1185,,3.83,115,,115,333.003,,,bb
70,70,20250804-hormore-28,1188,1188,,3.82,6,,6.32,42.112,,,bb
71,71,20250804-hormore-29,1189,1189,,3.83,26,,26,94.945,,,bb
72,72,20250804-hormore-30,1190,1190,,3.83,26,,26.4,95.845,,,bb
73,73,20250804-hormore-31,1195,1195,,3.85,15,,14.6,64.179,,,bb
74,74,20250804-hormore-32,1196,1196,,3.85,6,,6.25,41.9,,,bb
75,75,20250804-hormore-33,1202,1202,,3.84,4,,3.74,35.185,,,bb
76,76,20250804-hormore-34,1205,1205,,3.82,3,,3,33.201,,,bb
77,77,20250804-hormore-35,1206,1206,,3.83,33,,33.1,113.841,,,bb
78,78,20250804-hormore-36,1207,1207,,3.83,9,,9.06,49.435,,,bb
79,79,20250804-hormore-37,1208,1208,,3.83,10,,10.2,52.454,,,bb
80,80,20250804-hormore-38,1209,1209,,3.83,7,,7.08,44.127,,,bb
81,81,20250804-hormore-39,1210,1210,,3.83,23,,22.8,86.267,,,bb
82,82,20250804-hormore-40,1212,1212,,3.82,13,,12.8,59.581,,,bb
83,83,20250804-hormore-41,1214,1214,,3.82,5,,4.54,37.335,,,bb
84,84,20250804-hormore-42,1216,1216,,3.84,5,,5.4,39.635,,,MM
85,85,20250804-hormore-43,1217,1217,,3.82,3,,3.03,33.279,,,bb
86,86,20250804-hormore-44,1218,1218,,3.84,3,,3.19,33.721,,,bb
87,87,20250804-hormore-45,1221,1221,,3.83,8,,7.53,45.334,,,MM
88,88,20250805-hormore-1,1222,1222,,3.84,5,,5.15,38.954,,,MM
89,89,20250805-hormore-2,1223,1223,,3.83,10,,10.3,52.815,,,bb
90,90,20250805-hormore-3,1224,1224,,3.82,22,,22.3,85.005,,,bb
91,91,20250805-hormore-4,1226,1226,,3.83,3,,3.06,33.365,,,bb
92,92,20250805-hormore-5,1227,1227,,3.83,14,,13.9,62.549,,,bb
93,93,20250805-hormore-6,1228,1228,,3.83,11,,11.3,55.55,,,bb
94,94,20250805-hormore-7,1231,1231,,3.83,25,,24.9,91.776,,,bb
95,95,20250804-hormore-8,1038,1038,,3.82,28,,28.3,100.971,,,bb
,,,,,,,,,,,,,
Compound 15:  18-Hydroxycorticosterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.02,3.44,3721,86324,0.0431,0.02,-0.1,Standard,bb
2,2,20250805-COL-05,s2,s2,0.04,3.42,9322,110533,0.0843,0.04,-0.8,Standard,bb
3,3,20250805-COL-06,s3,s3,0.1,3.43,24086,114344,0.211,0.1,0.1,Standard,bb
4,4,20250805-COL-07,s4,s4,0.2,3.42,43066,100038,0.43,0.205,2.6,Standard,bb
5,5,20250805-COL-08,s5,s5,1,3.42,241310,102687,2.35,1.123,12.3,Standard,bb
6,6,20250805-COL-09,s6,s6,5,3.42,936679,93691,10,4.782,-4.4,Standard,bb
7,7,20250805-COL-10,s7,s7,10,3.41,1537636,81586,18.8,9.014,-9.9,Standard,bb
8,8,20250805-COL-11,q1,q1,0.07,3.42,15708,111636,0.141,0.067,-4.8,QC,bb
9,9,20250805-COL-12,q2,q2,7.5,3.42,1333627,88015,15.2,7.247,-3.4,QC,bb
10,10,20250802-hormore-50,1075,1075,,3.46,3457,8286,0.417,0.199,,,bb
11,11,20250802-hormore-51,1076,1076,,3.41,3886,11924,0.326,0.155,,,bb
12,12,20250802-hormore-52,1077,1077,,3.42,16169,30593,0.529,0.252,,,bb
13,13,20250802-hormore-53,1079,1079,,3.32,2700,5830,0.463,0.221,,,bb
14,14,20250802-hormore-54,1080,1080,,3.42,25443,26336,0.966,0.461,,,bb
15,15,20250802-hormore-55,1083,1083,,3.42,52519,31565,1.66,0.795,,,bb
16,16,20250802-hormore-56,1084,1084,,3.43,31190,35643,0.875,0.418,,,bb
17,17,20250802-hormore-57,1087,1087,,3.43,29743,33341,0.892,0.426,,,bb
18,18,20250802-hormore-58,1090,1090,,3.42,26894,38676,0.695,0.332,,,bb
19,19,20250802-hormore-59,1092,1092,,3.42,19079,33039,0.577,0.276,,,bb
20,20,20250802-hormore-60,1093,1093,,3.42,16187,22217,0.729,0.348,,,bb
21,21,20250802-hormore-61,1094,1094,,3.43,14824,31105,0.477,0.227,,,bb
22,22,20250802-hormore-62,1095,1095,,3.42,21623,30472,0.71,0.339,,,bb
23,23,20250802-hormore-63,1096,1096,,3.43,20278,34507,0.588,0.28,,,bb
24,24,20250802-hormore-64,1097,1097,,3.42,40480,31819,1.27,0.608,,,bb
25,25,20250803-hormore-1,1098,1098,,3.43,38772,37261,1.04,0.497,,,bb
