Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:38:27 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  Melatonin,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
49,49,20250804-hormore-7,1146,1146,,4.02,50370,87800,0.574,0.311,,,bb
50,50,20250804-hormore-8,1038,1038,,4.01,2668,46096,0.0579,0.031,,,bb
51,51,20250804-hormore-9,1149,1149,,4.03,24054,59951,0.401,0.218,,,bb
52,52,20250804-hormore-10,1154,1154,,4.02,15267,49667,0.307,0.167,,,bb
53,53,20250804-hormore-11,1156,1156,,4.03,11371,81256,0.14,0.076,,,bb
54,54,20250804-hormore-12,1162,1162,,4.02,52007,87253,0.596,0.324,,,bb
55,55,20250804-hormore-13,1165,1165,,4.03,778,61954,0.0126,0.006,,,bb
56,56,20250804-hormore-14,1166,1166,,4.02,37419,57106,0.655,0.356,,,bb
57,57,20250804-hormore-15,1167,1167,,4.02,33317,96084,0.347,0.188,,,bb
58,58,20250804-hormore-16,1168,1168,,4.02,32716,36127,0.906,0.492,,,bb
59,59,20250804-hormore-17,1169,1169,,4.03,36554,84956,0.43,0.233,,,bb
60,60,20250804-hormore-18,1170,1170,,4.02,40206,49244,0.816,0.443,,,bb
61,61,20250804-hormore-19,1172,1172,,4.02,11013,48922,0.225,0.122,,,bb
62,62,20250804-hormore-20,1173,1173,,4.03,12695,72667,0.175,0.094,,,bb
63,63,20250804-hormore-21,1175,1175,,4.03,38987,83258,0.468,0.254,,,bb
64,64,20250804-hormore-22,1177,1177,,4.02,13162,70394,0.187,0.101,,,bb
65,65,20250804-hormore-23,1178,1178,,4.02,34854,82472,0.423,0.229,,,bb
66,66,20250804-hormore-24,1180,1180,,4.02,19399,83531,0.232,0.126,,,bb
67,67,20250804-hormore-25,1181,1181,,4.02,30035,48423,0.62,0.337,,,bb
68,68,20250804-hormore-26,1182,1182,,4.02,18241,34265,0.532,0.289,,,bb
69,69,20250804-hormore-27,1185,1185,,4.01,22884,93764,0.244,0.132,,,bb
70,70,20250804-hormore-28,1188,1188,,4.02,25675,54201,0.474,0.257,,,bb
71,71,20250804-hormore-29,1189,1189,,4.02,52146,46905,1.11,0.604,,,bb
72,72,20250804-hormore-30,1190,1190,,4.02,32256,71165,0.453,0.246,,,bb
73,73,20250804-hormore-31,1195,1195,,4.02,40604,55963,0.726,0.394,,,bb
74,74,20250804-hormore-32,1196,1196,,4.02,19758,60306,0.328,0.178,,,bb
75,75,20250804-hormore-33,1202,1202,,4.02,15674,58960,0.266,0.144,,,bb
76,76,20250804-hormore-34,1205,1205,,4.02,43646,70512,0.619,0.336,,,bb
77,77,20250804-hormore-35,1206,1206,,4.02,18412,57801,0.319,0.173,,,bb
78,78,20250804-hormore-36,1207,1207,,4.02,14536,42939,0.339,0.184,,,bb
79,79,20250804-hormore-37,1208,1208,,4.02,6007,60375,0.0995,0.054,,,bb
80,80,20250804-hormore-38,1209,1209,,4.02,80743,70778,1.14,0.62,,,bb
81,81,20250804-hormore-39,1210,1210,,4.02,6765,46521,0.145,0.079,,,bb
82,82,20250804-hormore-40,1212,1212,,4.02,31384,69324,0.453,0.246,,,bb
83,83,20250804-hormore-41,1214,1214,,4.02,12966,32078,0.404,0.219,,,bb
84,84,20250804-hormore-42,1216,1216,,4.02,41733,58201,0.717,0.389,,,bb
85,85,20250804-hormore-43,1217,1217,,4.02,9115,18831,0.484,0.263,,,bb
86,86,20250804-hormore-44,1218,1218,,4.02,12790,19123,0.669,0.363,,,bb
87,87,20250804-hormore-45,1221,1221,,4.02,5762,61099,0.0943,0.051,,,bb
88,88,20250805-hormore-1,1222,1222,,4.01,33657,52764,0.638,0.346,,,bb
89,89,20250805-hormore-2,1223,1223,,4.01,56593,71232,0.794,0.431,,,bb
90,90,20250805-hormore-3,1224,1224,,4.01,13422,43110,0.311,0.169,,,bb
91,91,20250805-hormore-4,1226,1226,,4.01,12563,44219,0.284,0.154,,,bb
92,92,20250805-hormore-5,1227,1227,,4.01,44884,47236,0.95,0.516,,,bb
93,93,20250805-hormore-6,1228,1228,,4.02,19447,50386,0.386,0.209,,,bb
94,94,20250805-hormore-7,1231,1231,,4.01,24181,53947,0.448,0.243,,,bb
95,95,20250804-hormore-8,1038,1038,,4.01,2668,46096,0.0579,0.031,,,bb
,,,,,,,,,,,,,
Compound 12:  11b-hydroxyandrostenedione,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.02,4.26,2329,3887,0.599,0.021,4.6,Standard,bb
2,2,20250805-COL-05,s2,s2,0.04,4.25,5873,5091,1.15,0.037,-6.5,Standard,bb
3,3,20250805-COL-06,s3,s3,0.1,4.25,15947,4999,3.19,0.098,-2.1,Standard,bb
4,4,20250805-COL-07,s4,s4,0.2,4.25,30182,5024,6.01,0.182,-9.2,Standard,bb
5,5,20250805-COL-08,s5,s5,1,4.24,155598,4730,32.9,0.981,-1.9,Standard,bb
6,6,20250805-COL-09,s6,s6,5,4.25,700241,3893,180,5.349,7,Standard,bb
7,7,20250805-COL-10,s7,s7,10,4.25,1362776,3747,364,10.812,8.1,Standard,bb
8,8,20250805-COL-11,q1,q1,0.07,4.25,10685,4880,2.19,0.068,-2.6,QC,bb
9,9,20250805-COL-12,q2,q2,7.5,4.25,1024190,4164,246,7.314,-2.5,QC,bb
10,10,20250802-hormore-50,1075,1075,,4.26,7,0,26,0.776,,,MM
11,11,20250802-hormore-51,1076,1076,,4.25,54,3,18.8,0.562,,,MM
12,12,20250802-hormore-52,1077,1077,,4.25,1856,58,31.9,0.951,,,bb
13,13,20250802-hormore-53,1079,1079,,4.24,265,13,19.7,0.59,,,bb
14,14,20250802-hormore-54,1080,1080,,4.25,222,9,24.2,0.722,,,MM
15,15,20250802-hormore-55,1083,1083,,4.25,4925,307,16,0.479,,,bb
16,16,20250802-hormore-56,1084,1084,,4.25,14031,784,17.9,0.535,,,bb
17,17,20250802-hormore-57,1087,1087,,4.24,9609,351,27.4,0.818,,,bb
18,18,20250802-hormore-58,1090,1090,,4.24,7614,870,8.75,0.263,,,bb
19,19,20250802-hormore-59,1092,1092,,4.25,4669,194,24.1,0.719,,,bb
20,20,20250802-hormore-60,1093,1093,,4.26,1727,45,38,1.133,,,bb
21,21,20250802-hormore-61,1094,1094,,4.24,7120,457,15.6,0.467,,,bb
22,22,20250802-hormore-62,1095,1095,,4.25,7139,200,35.7,1.065,,,bb
23,23,20250802-hormore-63,1096,1096,,4.24,15118,373,40.5,1.207,,,bb
24,24,20250802-hormore-64,1097,1097,,4.24,1604,219,7.32,0.221,,,bb
25,25,20250803-hormore-1,1098,1098,,4.24,42028,827,50.8,1.513,,,bb
26,26,20250803-hormore-2,1099,1099,,4.25,6503,382,17,0.509,,,bb
27,27,20250803-hormore-3,1100,1100,,4.23,31711,670,47.3,1.41,,,bb
28,28,20250803-hormore-4,1102,1102,,4.24,21528,931,23.1,0.69,,,bb
29,29,20250803-hormore-5,1105,1105,,4.24,6717,382,17.6,0.525,,,bb
30,30,20250803-hormore-6,1106,1106,,4.24,24839,1010,24.6,0.734,,,bb
31,31,20250803-hormore-7,1107,1107,,4.25,9551,582,16.4,0.491,,,bb
32,32,20250803-hormore-8,1108,1108,,4.24,21415,703,30.4,0.908,,,bb
33,33,20250803-hormore-9,1109,1109,,4.25,17453,1308,13.3,0.4,,,bb
34,34,20250803-hormore-10,1111,1111,,4.25,16895,934,18.1,0.541,,,bb
35,35,20250803-hormore-11,1112,1112,,4.25,4611,223,20.7,0.618,,,bb
36,36,20250803-hormore-12,1113,1113,,4.24,64184,511,126,3.734,,,bb
37,37,20250803-hormore-13,1116,1116,,4.25,6878,255,27,0.805,,,bb
38,38,20250803-hormore-14,1118,1118,,4.24,3896,97,40,1.191,,,MM
39,39,20250803-hormore-15,1124,1124,,4.25,2427,992,2.45,0.076,,,bb
40,40,20250803-hormore-16,1125,1125,,4.24,36326,1150,31.6,0.942,,,bb
41,41,20250803-hormore-17,1134,1134,,4.24,38719,908,42.6,1.271,,,bb
42,42,20250803-hormore-18,1135,1135,,4.24,9102,334,27.2,0.813,,,bb
43,43,20250804-hormore-1,1137,1137,,4.23,10773,379,28.4,0.847,,,bb
44,44,20250804-hormore-2,1138,1138,,4.25,12981,830,15.6,0.468,,,bb
45,45,20250804-hormore-3,1141,1141,,4.25,6458,771,8.37,0.252,,,bb
46,46,20250804-hormore-4,1142,1142,,4.24,32514,443,73.4,2.184,,,bb
47,47,20250804-hormore-5,1143,1143,,4.24,11288,368,30.7,0.915,,,bb
48,48,20250804-hormore-6,1144,1144,,4.24,16271,299,54.5,1.623,,,bb
49,49,20250804-hormore-7,1146,1146,,4.23,24519,1277,19.2,0.574,,,bb
50,50,20250804-hormore-8,1038,1038,,4.22,2550,328,7.77,0.234,,,bb
51,51,20250804-hormore-9,1149,1149,,4.23,4317,318,13.6,0.407,,,bb
52,52,20250804-hormore-10,1154,1154,,4.24,4144,268,15.5,0.462,,,bb
53,53,20250804-hormore-11,1156,1156,,4.23,18104,852,21.2,0.634,,,bb
54,54,20250804-hormore-12,1162,1162,,4.23,32503,746,43.6,1.299,,,bb
55,55,20250804-hormore-13,1165,1165,,4.25,1953,1517,1.29,0.041,,,bb
56,56,20250804-hormore-14,1166,1166,,4.23,9284,641,14.5,0.434,,,bb
57,57,20250804-hormore-15,1167,1167,,4.23,21210,1431,14.8,0.444,,,bb
58,58,20250804-hormore-16,1168,1168,,4.24,7021,155,45.2,1.346,,,bb
59,59,20250804-hormore-17,1169,1169,,4.23,44174,964,45.8,1.365,,,bb
60,60,20250804-hormore-18,1170,1170,,4.23,8911,381,23.4,0.699,,,bb
61,61,20250804-hormore-19,1172,1172,,4.24,6258,464,13.5,0.404,,,bb
62,62,20250804-hormore-20,1173,1173,,4.25,4996,895,5.58,0.169,,,bb
63,63,20250804-hormore-21,1175,1175,,4.23,31672,926,34.2,1.02,,,bb
64,64,20250804-hormore-22,1177,1177,,4.24,7831,741,10.6,0.317,,,bb
65,65,20250804-hormore-23,1178,1178,,4.23,32139,882,36.4,1.086,,,bb
66,66,20250804-hormore-24,1180,1180,,4.24,18720,895,20.9,0.625,,,bb
67,67,20250804-hormore-25,1181,1181,,4.23,24880,923,27,0.804,,,bb
68,68,20250804-hormore-26,1182,1182,,4.23,7634,126,60.4,1.797,,,MM
69,69,20250804-hormore-27,1185,1185,,4.22,22768,1682,13.5,0.405,,,bb
70,70,20250804-hormore-28,1188,1188,,4.23,9994,327,30.6,0.912,,,bb
71,71,20250804-hormore-29,1189,1189,,4.23,20946,400,52.4,1.56,,,bb
72,72,20250804-hormore-30,1190,1190,,4.23,49480,1053,47,1.399,,,bb
73,73,20250804-hormore-31,1195,1195,,4.23,18425,502,36.7,1.094,,,bb
74,74,20250804-hormore-32,1196,1196,,4.23,13522,548,24.7,0.736,,,bb
75,75,20250804-hormore-33,1202,1202,,4.23,4292,454,9.46,0.284,,,bb
76,76,20250804-hormore-34,1205,1205,,4.23,10557,366,28.8,0.86,,,bb
77,77,20250804-hormore-35,1206,1206,,4.23,12175,685,17.8,0.531,,,bb
78,78,20250804-hormore-36,1207,1207,,4.24,3945,231,17.1,0.511,,,bb
79,79,20250804-hormore-37,1208,1208,,4.23,3904,669,5.83,0.176,,,bb
80,80,20250804-hormore-38,1209,1209,,4.24,33341,676,49.3,1.47,,,bb
81,81,20250804-hormore-39,1210,1210,,4.23,7296,422,17.3,0.517,,,bb
82,82,20250804-hormore-40,1212,1212,,4.23,13026,898,14.5,0.434,,,bb
83,83,20250804-hormore-41,1214,1214,,4.23,3049,248,12.3,0.369,,,bb
84,84,20250804-hormore-42,1216,1216,,4.23,22794,1075,21.2,0.633,,,bb
85,85,20250804-hormore-43,1217,1217,,4.23,797,28,28,0.836,,,MM
86,86,20250804-hormore-44,1218,1218,,4.24,2091,46,45.2,1.347,,,MM
87,87,20250804-hormore-45,1221,1221,,4.22,4242,541,7.85,0.236,,,bb
88,88,20250805-hormore-1,1222,1222,,4.23,8873,358,24.8,0.74,,,bb
89,89,20250805-hormore-2,1223,1223,,4.22,32063,784,40.9,1.219,,,bb
90,90,20250805-hormore-3,1224,1224,,4.22,11558,298,38.8,1.155,,,bb
91,91,20250805-hormore-4,1226,1226,,4.23,2647,189,14,0.419,,,bb
92,92,20250805-hormore-5,1227,1227,,4.23,12731,277,46,1.37,,,bb
93,93,20250805-hormore-6,1228,1228,,4.23,8723,378,23.1,0.689,,,bb
94,94,20250805-hormore-7,1231,1231,,4.22,12315,478,25.8,0.769,,,bb
95,95,20250804-hormore-8,1038,1038,,4.22,2550,328,7.77,0.234,,,bb
,,,,,,,,,,,,,
Compound 13:  11a-Hydroxytestosterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.02,4.69,3794,34275,0.111,0.02,-2.2,Standard,bb
2,2,20250805-COL-05,s2,s2,0.04,4.69,10576,45224,0.234,0.042,6.1,Standard,bb
3,3,20250805-COL-06,s3,s3,0.1,4.69,24074,45760,0.526,0.097,-3.2,Standard,bb
4,4,20250805-COL-07,s4,s4,0.2,4.69,46144,44096,1.05,0.194,-3.2,Standard,bb
5,5,20250805-COL-08,s5,s5,0.4,4.69,99580,44675,2.23,0.413,3.4,Standard,bb
6,6,20250805-COL-09,s6,s6,1,4.69,237173,45094,5.26,0.977,-2.3,Standard,bb
7,7,20250805-COL-10,s7,s7,2,4.69,472033,43212,10.9,2.03,1.5,Standard,bb
8,8,20250805-COL-11,q1,q1,0.07,4.69,16018,46359,0.346,0.063,-9.7,QC,bb
9,9,20250805-COL-12,q2,q2,1.5,4.69,340231,41492,8.2,1.524,1.6,QC,bb
10,10,20250802-hormore-50,1075,1075,,4.72,30,31,0.973,0.18,,,MM
11,11,20250802-hormore-51,1076,1076,,4.71,24,201,0.118,0.021,,,bb
12,12,20250802-hormore-52,1077,1077,,4.68,64,477,0.133,0.024,,,bb
13,13,20250802-hormore-53,1079,1079,,4.68,163,594,0.275,0.05,,,bb
14,14,20250802-hormore-54,1080,1080,,4.68,169,1202,0.14,0.025,,,bb
15,15,20250802-hormore-55,1083,1083,,4.69,570,2452,0.232,0.042,,,bb
16,16,20250802-hormore-56,1084,1084,,4.69,1234,6345,0.194,0.035,,,bb
17,17,20250802-hormore-57,1087,1087,,4.68,827,2559,0.323,0.059,,,bb
18,18,20250802-hormore-58,1090,1090,,4.68,288,5575,0.0516,0.009,,,bb
19,19,20250802-hormore-59,1092,1092,,4.7,420,2235,0.188,0.034,,,bb
20,20,20250802-hormore-60,1093,1093,,4.69,42,1534,0.0276,0.004,,,bb
21,21,20250802-hormore-61,1094,1094,,4.66,349,3448,0.101,0.018,,,bb
22,22,20250802-hormore-62,1095,1095,,4.69,721,2209,0.327,0.06,,,bb
23,23,20250802-hormore-63,1096,1096,,4.69,629,4266,0.147,0.026,,,bb
24,24,20250802-hormore-64,1097,1097,,4.68,313,2582,0.121,0.022,,,bb
25,25,20250803-hormore-1,1098,1098,,4.67,1896,7183,0.264,0.048,,,bb
26,26,20250803-hormore-2,1099,1099,,4.68,550,3691,0.149,0.027,,,bb
27,27,20250803-hormore-3,1100,1100,,4.67,4238,13593,0.312,0.057,,,bb
28,28,20250803-hormore-4,1102,1102,,4.68,2301,13515,0.17,0.031,,,bb
29,29,20250803-hormore-5,1105,1105,,4.68,517,3958,0.131,0.023,,,bb
30,30,20250803-hormore-6,1106,1106,,4.68,2246,8628,0.26,0.047,,,bb
31,31,20250803-hormore-7,1107,1107,,4.68,1361,11345,0.12,0.021,,,bb
32,32,20250803-hormore-8,1108,1108,,4.68,1275,5904,0.216,0.039,,,bb
33,33,20250803-hormore-9,1109,1109,,4.69,3075,11261,0.273,0.05,,,bb
34,34,20250803-hormore-10,1111,1111,,4.68,3386,15484,0.219,0.04,,,bb
35,35,20250803-hormore-11,1112,1112,,4.68,718,2102,0.341,0.062,,,bb
36,36,20250803-hormore-12,1113,1113,,4.68,10697,4557,2.35,0.435,,,bb
37,37,20250803-hormore-13,1116,1116,,4.69,352,2628,0.134,0.024,,,MM
38,38,20250803-hormore-14,1118,1118,,4.68,1442,2780,0.519,0.095,,,bb
39,39,20250803-hormore-15,1124,1124,,4.7,84,7608,0.011,0.001,,,bb
40,40,20250803-hormore-16,1125,1125,,4.68,2973,12104,0.246,0.045,,,bb
41,41,20250803-hormore-17,1134,1134,,4.68,2838,9774,0.29,0.053,,,bb
42,42,20250803-hormore-18,1135,1135,,4.67,503,4232,0.119,0.021,,,bb
43,43,20250804-hormore-1,1137,1137,,4.68,1080,4918,0.22,0.04,,,bb
44,44,20250804-hormore-2,1138,1138,,4.68,1281,6249,0.205,0.037,,,bb
45,45,20250804-hormore-3,1141,1141,,4.68,630,5434,0.116,0.021,,,bb
46,46,20250804-hormore-4,1142,1142,,4.68,5417,4874,1.11,0.206,,,bb
47,47,20250804-hormore-5,1143,1143,,4.67,1088,3351,0.325,0.059,,,bb
48,48,20250804-hormore-6,1144,1144,,4.68,3407,2844,1.2,0.222,,,bb
49,49,20250804-hormore-7,1146,1146,,4.67,1917,17120,0.112,0.02,,,bb
50,50,20250804-hormore-8,1038,1038,,4.67,83,3467,0.0239,0.003,,,MM
51,51,20250804-hormore-9,1149,1149,,4.68,1176,4327,0.272,0.049,,,bb
52,52,20250804-hormore-10,1154,1154,,4.66,758,6623,0.114,0.02,,,bb
53,53,20250804-hormore-11,1156,1156,,4.66,108,9427,0.0115,0.001,,,MM
54,54,20250804-hormore-12,1162,1162,,4.67,2743,8355,0.328,0.06,,,bb
55,55,20250804-hormore-13,1165,1165,,4.65,126,12602,0.00999,0.001,,,MM
56,56,20250804-hormore-14,1166,1166,,4.68,435,4280,0.102,0.018,,,bb
57,57,20250804-hormore-15,1167,1167,,4.68,1651,13308,0.124,0.022,,,bb
58,58,20250804-hormore-16,1168,1168,,4.66,475,2246,0.211,0.038,,,bb
59,59,20250804-hormore-17,1169,1169,,4.68,958,8995,0.107,0.019,,,bb
60,60,20250804-hormore-18,1170,1170,,4.68,688,2972,0.232,0.042,,,bb
61,61,20250804-hormore-19,1172,1172,,4.69,179,3202,0.056,0.009,,,bb
62,62,20250804-hormore-20,1173,1173,,4.66,263,6472,0.0406,0.007,,,bb
63,63,20250804-hormore-21,1175,1175,,4.66,1262,8966,0.141,0.025,,,bb
64,64,20250804-hormore-22,1177,1177,,4.67,921,6119,0.15,0.027,,,bb
65,65,20250804-hormore-23,1178,1178,,4.67,2244,9219,0.243,0.044,,,bb
66,66,20250804-hormore-24,1180,1180,,4.66,1840,7345,0.251,0.046,,,bb
67,67,20250804-hormore-25,1181,1181,,4.67,2469,10691,0.231,0.042,,,bb
68,68,20250804-hormore-26,1182,1182,,4.66,587,1990,0.295,0.054,,,bb
69,69,20250804-hormore-27,1185,1185,,4.66,2142,13198,0.162,0.029,,,bb
70,70,20250804-hormore-28,1188,1188,,4.65,692,3724,0.186,0.034,,,bb
71,71,20250804-hormore-29,1189,1189,,4.67,1566,2703,0.579,0.107,,,bb
72,72,20250804-hormore-30,1190,1190,,4.67,1594,7707,0.207,0.037,,,bb
73,73,20250804-hormore-31,1195,1195,,4.67,517,3894,0.133,0.024,,,bb
74,74,20250804-hormore-32,1196,1196,,4.67,1742,6738,0.259,0.047,,,bb
75,75,20250804-hormore-33,1202,1202,,4.66,479,5108,0.0939,0.016,,,bb
76,76,20250804-hormore-34,1205,1205,,4.68,1956,6403,0.305,0.056,,,bb
77,77,20250804-hormore-35,1206,1206,,4.67,547,5109,0.107,0.019,,,bb
78,78,20250804-hormore-36,1207,1207,,4.67,238,2831,0.084,0.015,,,bb
79,79,20250804-hormore-37,1208,1208,,4.66,82,13665,0.00597,0,,,bb
80,80,20250804-hormore-38,1209,1209,,4.67,7805,5957,1.31,0.243,,,MM
81,81,20250804-hormore-39,1210,1210,,4.66,230,4023,0.0571,0.01,,,bb
82,82,20250804-hormore-40,1212,1212,,4.67,1037,13579,0.0764,0.013,,,bb
83,83,20250804-hormore-41,1214,1214,,4.68,474,2344,0.202,0.037,,,bb
84,84,20250804-hormore-42,1216,1216,,4.66,725,9503,0.0763,0.013,,,bb
85,85,20250804-hormore-43,1217,1217,,4.68,430,1629,0.264,0.048,,,bb
86,86,20250804-hormore-44,1218,1218,,4.67,2994,4196,0.714,0.132,,,bb
87,87,20250804-hormore-45,1221,1221,,4.65,554,10934,0.0506,0.008,,,bb
88,88,20250805-hormore-1,1222,1222,,4.66,326,2537,0.129,0.023,,,bb
89,89,20250805-hormore-2,1223,1223,,4.67,3584,6859,0.523,0.096,,,bb
90,90,20250805-hormore-3,1224,1224,,4.67,1084,3271,0.331,0.061,,,bb
91,91,20250805-hormore-4,1226,1226,,4.66,310,2304,0.135,0.024,,,bb
92,92,20250805-hormore-5,1227,1227,,4.67,571,3286,0.174,0.031,,,bb
93,93,20250805-hormore-6,1228,1228,,4.67,447,3453,0.129,0.023,,,bb
94,94,20250805-hormore-7,1231,1231,,4.66,805,4401,0.183,0.033,,,bb
95,95,20250804-hormore-8,1038,1038,,4.67,83,3467,0.0239,0.003,,,MM
,,,,,,,,,,,,,
Compound 14:  Progesterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,0.02,6.86,2772,186912,0.0148,0.02,-0.5,Standard,bb
2,2,20250805-COL-05,s2,s2,0.04,6.85,5274,207386,0.0254,0.04,1.1,Standard,bb
3,3,20250805-COL-06,s3,s3,0.21,6.86,26263,232660,0.113,0.21,-0.1,Standard,bb
4,4,20250805-COL-07,s4,s4,0.84,6.86,104377,238889,0.437,0.838,-0.3,Standard,bb
5,5,20250805-COL-08,s5,s5,4.21,6.85,522377,249748,2.09,4.044,-3.9,Standard,bb
6,6,20250805-COL-09,s6,s6,21.05,6.86,2723104,251887,10.8,20.938,-0.5,Standard,bb
7,7,20250805-COL-10,s7,s7,42.11,6.86,5045419,222648,22.7,43.898,4.2,Standard,bb
8,8,20250805-COL-11,q1,q1,0.07,6.86,10214,252231,0.0405,0.07,-0.5,QC,MM
9,9,20250805-COL-12,q2,q2,31.58,6.86,3437914,211121,16.3,31.542,-0.1,QC,bb
10,10,20250802-hormore-50,1075,1075,,6.88,5715,68886,0.083,0.152,,,bb
11,11,20250802-hormore-51,1076,1076,,6.87,3954,83245,0.0475,0.083,,,bb
12,12,20250802-hormore-52,1077,1077,,6.87,7198,89133,0.0808,0.148,,,bb
13,13,20250802-hormore-53,1079,1079,,6.85,512917,80066,6.41,12.403,,,bb
14,14,20250802-hormore-54,1080,1080,,6.87,5004,110171,0.0454,0.079,,,bb
15,15,20250802-hormore-55,1083,1083,,6.87,4842,94817,0.0511,0.09,,,bb
16,16,20250802-hormore-56,1084,1084,,6.87,4491,111962,0.0401,0.069,,,bb
17,17,20250802-hormore-57,1087,1087,,6.86,4988,123979,0.0402,0.069,,,bb
18,18,20250802-hormore-58,1090,1090,,6.87,7837,133776,0.0586,0.105,,,bb
19,19,20250802-hormore-59,1092,1092,,6.86,5641,105798,0.0533,0.094,,,bb
20,20,20250802-hormore-60,1093,1093,,6.85,21788,98392,0.221,0.42,,,bb
21,21,20250802-hormore-61,1094,1094,,6.85,3683,106134,0.0347,0.058,,,bb
22,22,20250802-hormore-62,1095,1095,,6.86,4896,102800,0.0476,0.083,,,bb
23,23,20250802-hormore-63,1096,1096,,6.86,5094,114767,0.0444,0.077,,,bb
24,24,20250802-hormore-64,1097,1097,,6.86,7872,104714,0.0752,0.137,,,bb
25,25,20250803-hormore-1,1098,1098,,6.86,7616,117031,0.0651,0.117,,,bb
26,26,20250803-hormore-2,1099,1099,,6.86,8065,118718,0.0679,0.123,,,bb
27,27,20250803-hormore-3,1100,1100,,6.86,8423,129001,0.0653,0.118,,,bb
28,28,20250803-hormore-4,1102,1102,,6.86,7911,134151,0.059,0.105,,,bb
29,29,20250803-hormore-5,1105,1105,,6.86,11555,119315,0.0968,0.179,,,bb
30,30,20250803-hormore-6,1106,1106,,6.86,5542,140293,0.0395,0.068,,,bb
31,31,20250803-hormore-7,1107,1107,,6.86,11563,114837,0.101,0.186,,,bb
32,32,20250803-hormore-8,1108,1108,,6.86,7701,116090,0.0663,0.12,,,bb
33,33,20250803-hormore-9,1109,1109,,6.86,7937,136637,0.0581,0.104,,,bb
34,34,20250803-hormore-10,1111,1111,,6.85,4971,135757,0.0366,0.062,,,bb
35,35,20250803-hormore-11,1112,1112,,6.85,3747,106509,0.0352,0.059,,,bb
36,36,20250803-hormore-12,1113,1113,,6.85,13388,119630,0.112,0.208,,,bb
37,37,20250803-hormore-13,1116,1116,,6.85,11757,106352,0.111,0.205,,,bb
38,38,20250803-hormore-14,1118,1118,,6.85,9589,108100,0.0887,0.163,,,bb
39,39,20250803-hormore-15,1124,1124,,6.85,4195,124858,0.0336,0.056,,,bb
40,40,20250803-hormore-16,1125,1125,,6.85,7753,113520,0.0683,0.123,,,bb
41,41,20250803-hormore-17,1134,1134,,6.85,9141,133135,0.0687,0.124,,,bb
42,42,20250803-hormore-18,1135,1135,,6.86,5760,128239,0.0449,0.078,,,bb
43,43,20250804-hormore-1,1137,1137,,6.85,14232,137146,0.104,0.192,,,bb
44,44,20250804-hormore-2,1138,1138,,6.85,7227,122467,0.059,0.105,,,bb
45,45,20250804-hormore-3,1141,1141,,6.85,4238,124520,0.034,0.057,,,bb
46,46,20250804-hormore-4,1142,1142,,6.85,802015,117093,6.85,13.262,,,bb
47,47,20250804-hormore-5,1143,1143,,6.85,12428,131820,0.0943,0.174,,,bb
48,48,20250804-hormore-6,1144,1144,,6.85,407910,135477,3.01,5.825,,,bb
49,49,20250804-hormore-7,1146,1146,,6.85,10079,149665,0.0673,0.122,,,bb
50,50,20250804-hormore-8,1038,1038,,6.84,53880,122014,0.442,0.847,,,bb
51,51,20250804-hormore-9,1149,1149,,6.85,7745,131024,0.0591,0.106,,,bb
52,52,20250804-hormore-10,1154,1154,,6.85,6810,122223,0.0557,0.099,,,bb
53,53,20250804-hormore-11,1156,1156,,6.85,5544,142135,0.039,0.067,,,bb
54,54,20250804-hormore-12,1162,1162,,6.85,298182,145575,2.05,3.96,,,bb
55,55,20250804-hormore-13,1165,1165,,6.85,4644,124388,0.0373,0.063,,,bb
56,56,20250804-hormore-14,1166,1166,,6.85,6740,142426,0.0473,0.083,,,bb
57,57,20250804-hormore-15,1167,1167,,6.85,5449,152520,0.0357,0.06,,,bb
58,58,20250804-hormore-16,1168,1168,,6.85,6916,123900,0.0558,0.099,,,bb
59,59,20250804-hormore-17,1169,1169,,6.84,8573,157135,0.0546,0.097,,,bb
60,60,20250804-hormore-18,1170,1170,,6.85,5199,130610,0.0398,0.068,,,bb
61,61,20250804-hormore-19,1172,1172,,6.85,7103,126858,0.056,0.1,,,bb
62,62,20250804-hormore-20,1173,1173,,6.85,6976,132613,0.0526,0.093,,,bb
63,63,20250804-hormore-21,1175,1175,,6.84,16553,155149,0.107,0.198,,,bb
64,64,20250804-hormore-22,1177,1177,,6.84,10079,136827,0.0737,0.134,,,bb
65,65,20250804-hormore-23,1178,1178,,6.85,20797,130285,0.16,0.3,,,bb
66,66,20250804-hormore-24,1180,1180,,6.84,10331,153296,0.0674,0.122,,,bb
